"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"20979","OH","Toronto",2867,"11","",3,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20980","OH","Toronto",2867,"11","",4,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20981","OH","Toronto",2867,"11","",5,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20982","OH","Toronto",2867,"11","",6,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20983","OH","Toronto",2867,"9","",1,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20984","OH","Toronto",2867,"9","",2,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20985","OH","Toronto",2867,"9","",3,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20986","OH","Toronto",2867,"9","",4,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20987","OH","Toronto",2867,"9","",5,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20988","OH","Toronto",2867,"9","",6,1999,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,5,"","Jefferson County"
"20989","OH","W H Sammis",2866,"1","CS0001",1,1999,"ARP",682.5,101342,NA,1106.775,0.7867,418.054,107380.07,1046585.069,5,"ECAR","Jefferson County"
"20990","OH","W H Sammis",2866,"1","CS0001",2,1999,"ARP",455,72077,NA,800.843,0.7849,292.049,75371.622,734617.275,5,"ECAR","Jefferson County"
"20991","OH","W H Sammis",2866,"1","CS0001",3,1999,"ARP",691.25,117337,NA,1254.64,0.6997,423.845,122472.537,1193688.671,5,"ECAR","Jefferson County"
"20992","OH","W H Sammis",2866,"1","CS0001",4,1999,"ARP",717.75,124728,NA,1264.781,0.7057,451.961,131411.184,1280808.112,5,"ECAR","Jefferson County"
"20993","OH","W H Sammis",2866,"1","CS0001",5,1999,"ARP",568,91028,NA,856.114,0.4048,192.205,96810.063,943571.226,5,"ECAR","Jefferson County"
"20994","OH","W H Sammis",2866,"1","CS0001",6,1999,"ARP",720,120553,NA,1272.96,0.4516,290.165,131154.153,1278295.298,5,"ECAR","Jefferson County"
"20995","OH","W H Sammis",2866,"1","CS0001",7,1999,"ARP",744,116819,NA,1223.113,0.4748,302.796,129360.404,1260817.032,5,"ECAR","Jefferson County"
"20996","OH","W H Sammis",2866,"1","CS0001",8,1999,"ARP",744,122649,NA,1292.097,0.5714,379.092,135574.087,1321384.287,5,"ECAR","Jefferson County"
"20997","OH","W H Sammis",2866,"1","CS0001",9,1999,"ARP",717,111448,NA,997.71,0.484,296.515,123171.442,1200505.7,5,"ECAR","Jefferson County"
"20998","OH","W H Sammis",2866,"1","CS0001",10,1999,"ARP",744,125609,NA,1004.02,0.5126,304.94,120489.487,1174369.6,5,"ECAR","Jefferson County"
"20999","OH","W H Sammis",2866,"1","CS0001",11,1999,"ARP",216,34649,NA,264.121,0.4939,93.492,38054.364,370907.823,5,"ECAR","Jefferson County"
"21000","OH","W H Sammis",2866,"1","CS0001",12,1999,"ARP",744,122008,NA,898.03,0.4733,284.922,122037.572,1189451.647,5,"ECAR","Jefferson County"
"21001","OH","W H Sammis",2866,"2","CS0001",1,1999,"ARP",727,117216,NA,1309.147,0.9484,576.662,124347.73,1211961.331,5,"ECAR","Jefferson County"
"21002","OH","W H Sammis",2866,"2","CS0001",2,1999,"ARP",640,103943,NA,1128.467,0.9298,496.535,108507.178,1057572.825,5,"ECAR","Jefferson County"
"21003","OH","W H Sammis",2866,"2","CS0001",3,1999,"ARP",679.5,118636,NA,1289.606,0.9539,584.373,124592.363,1214344.029,5,"ECAR","Jefferson County"
"21004","OH","W H Sammis",2866,"2","CS0001",4,1999,"ARP",720,126538,NA,1282.571,0.994,645.788,133347.216,1299678.088,5,"ECAR","Jefferson County"
"21005","OH","W H Sammis",2866,"2","CS0001",5,1999,"ARP",744,129532,NA,1206.381,0.9702,648.243,137195.037,1337191.874,5,"ECAR","Jefferson County"
"21006","OH","W H Sammis",2866,"2","CS0001",6,1999,"ARP",610,95967,NA,1022.859,0.9171,479.502,104587.846,1019372.002,5,"ECAR","Jefferson County"
"21007","OH","W H Sammis",2866,"2","CS0001",7,1999,"ARP",744,126720,NA,1323.798,0.917,628.689,140408.196,1368494.268,5,"ECAR","Jefferson County"
"21008","OH","W H Sammis",2866,"2","CS0001",8,1999,"ARP",744,128075,NA,1350.513,0.9439,652.74,141621.113,1380322.213,5,"ECAR","Jefferson County"
"21009","OH","W H Sammis",2866,"2","CS0001",9,1999,"ARP",570.25,91603,NA,810.888,0.8795,439.552,102029.358,994441.1,5,"ECAR","Jefferson County"
"21010","OH","W H Sammis",2866,"2","CS0001",10,1999,"ARP",2.25,2,NA,0.015,0.2303,0.003,2.513,24.5,5,"ECAR","Jefferson County"
"21011","OH","W H Sammis",2866,"2","CS0001",11,1999,"ARP",167,20311,NA,159.088,0.4825,51.651,21553.836,210077.277,5,"ECAR","Jefferson County"
"21012","OH","W H Sammis",2866,"2","CS0001",12,1999,"ARP",744,121069,NA,891.676,0.6135,364.006,121045.928,1179786.453,5,"ECAR","Jefferson County"
"21013","OH","W H Sammis",2866,"3","CS0002",1,1999,"ARP",684.25,109359,NA,1249.408,0.9253,513.045,109211.657,1064447.696,5,"ECAR","Jefferson County"
"21014","OH","W H Sammis",2866,"3","CS0002",2,1999,"ARP",667.25,108088,NA,1117.134,0.9114,493.83,108822.394,1060653.439,5,"ECAR","Jefferson County"
"21015","OH","W H Sammis",2866,"3","CS0002",3,1999,"ARP",739.75,133446,NA,1398.962,0.955,622.392,132388.572,1290327.466,5,"ECAR","Jefferson County"
"21016","OH","W H Sammis",2866,"3","CS0002",4,1999,"ARP",714.25,129683,NA,1263.757,0.9307,589.656,129073.525,1258010.377,5,"ECAR","Jefferson County"
"21017","OH","W H Sammis",2866,"3","CS0002",5,1999,"ARP",744,131502,NA,1328.507,0.8841,574.325,132045.291,1286993.004,5,"ECAR","Jefferson County"
"21018","OH","W H Sammis",2866,"3","CS0002",6,1999,"ARP",584.25,96647,NA,1093.666,0.8795,438.518,98888.828,963830.713,5,"ECAR","Jefferson County"
"21019","OH","W H Sammis",2866,"3","CS0002",7,1999,"ARP",744,130772,NA,1308.589,0.8523,568.241,136050.411,1326035.242,5,"ECAR","Jefferson County"
"21020","OH","W H Sammis",2866,"3","CS0002",8,1999,"ARP",744,130788,NA,1288.033,0.8361,557.886,136282.799,1328294.99,5,"ECAR","Jefferson County"
"21021","OH","W H Sammis",2866,"3","CS0002",9,1999,"ARP",720,118776,NA,1087.102,0.8497,515.339,124029.088,1208851.512,5,"ECAR","Jefferson County"
"21022","OH","W H Sammis",2866,"3","CS0002",10,1999,"ARP",744,129612,NA,1203.072,0.8685,567.319,133159.668,1297850.592,5,"ECAR","Jefferson County"
"21023","OH","W H Sammis",2866,"3","CS0002",11,1999,"ARP",139.25,24964,NA,177.971,0.8942,112.28,25570.632,249227.422,5,"ECAR","Jefferson County"
"21024","OH","W H Sammis",2866,"3","CS0002",12,1999,"ARP",744,131861,NA,951.623,1.0034,641.098,130870.188,1275540.162,5,"ECAR","Jefferson County"
"21025","OH","W H Sammis",2866,"4","CS0002",1,1999,"ARP",744,120878,NA,1363.08,0.7892,468.862,121195.543,1181249.704,5,"ECAR","Jefferson County"
"21026","OH","W H Sammis",2866,"4","CS0002",2,1999,"ARP",671.5,110615,NA,1148.417,0.8473,465.418,111463.406,1086393.061,5,"ECAR","Jefferson County"
"21027","OH","W H Sammis",2866,"4","CS0002",3,1999,"ARP",704.25,127649,NA,1345.576,0.8347,520.725,126549.928,1233425.334,5,"ECAR","Jefferson County"
"21028","OH","W H Sammis",2866,"4","CS0002",4,1999,"ARP",720,131446,NA,1280.316,0.8506,545.373,130910.575,1275915.923,5,"ECAR","Jefferson County"
"21029","OH","W H Sammis",2866,"4","CS0002",5,1999,"ARP",687.25,121695,NA,1235.322,0.9096,548.257,121920.809,1188313.096,5,"ECAR","Jefferson County"
"21030","OH","W H Sammis",2866,"4","CS0002",6,1999,"ARP",720,127573,NA,1417.675,0.8942,569.384,130487.772,1271811.687,5,"ECAR","Jefferson County"
"21031","OH","W H Sammis",2866,"4","CS0002",7,1999,"ARP",744,129650,NA,1299.52,0.8634,569.142,134848.989,1314325.458,5,"ECAR","Jefferson County"
"21032","OH","W H Sammis",2866,"4","CS0002",8,1999,"ARP",744,129424,NA,1272.417,0.8477,562.195,134793.901,1313782.41,5,"ECAR","Jefferson County"
"21033","OH","W H Sammis",2866,"4","CS0002",9,1999,"ARP",642.75,103572,NA,969.206,0.8959,480.212,108072.612,1053335.788,5,"ECAR","Jefferson County"
"21034","OH","W H Sammis",2866,"4","CS0002",10,1999,"ARP",744,131068,NA,1216.796,0.8835,582.174,134662.932,1312502.508,5,"ECAR","Jefferson County"
"21035","OH","W H Sammis",2866,"4","CS0002",11,1999,"ARP",216,39808,NA,272.686,0.8411,166.068,40457.368,394322.778,5,"ECAR","Jefferson County"
"21036","OH","W H Sammis",2866,"4","CS0002",12,1999,"ARP",744,132218,NA,949.841,0.843,538.097,131153.512,1278301.738,5,"ECAR","Jefferson County"
"21037","OH","W H Sammis",2866,"5","",1,1999,"ARP",360.75,79836,NA,897.443,0.5372,208.958,78723.775,767299.425,5,"ECAR","Jefferson County"
"21038","OH","W H Sammis",2866,"5","",2,1999,"ARP",100.5,8983,NA,72.758,0.3982,20.384,9785.1,95374.1,5,"ECAR","Jefferson County"
"21039","OH","W H Sammis",2866,"5","",3,1999,"ARP",744,183901,NA,2078.201,0.5231,459.224,176543.8,1720700.1,5,"ECAR","Jefferson County"
"21040","OH","W H Sammis",2866,"5","",4,1999,"ARP",621,156660,NA,1688.958,0.5605,414.013,149410.8,1456233.4,5,"ECAR","Jefferson County"
"21041","OH","W H Sammis",2866,"5","",5,1999,"ARP",744,183580,NA,1803.112,0.5585,495.318,176629.4,1721541.2,5,"ECAR","Jefferson County"
"21042","OH","W H Sammis",2866,"5","",6,1999,"ARP",720,171996,NA,1773.554,0.5144,436.543,168696.6,1644224.7,5,"ECAR","Jefferson County"
"21043","OH","W H Sammis",2866,"5","",7,1999,"ARP",744,196253,NA,2152.824,0.5707,550.583,194454.1,1895272.3,5,"ECAR","Jefferson County"
"21044","OH","W H Sammis",2866,"5","",8,1999,"ARP",715,181939,NA,1950.095,0.5424,498.329,183385.05,1787375.675,5,"ECAR","Jefferson County"
"21045","OH","W H Sammis",2866,"5","",9,1999,"ARP",720,170147,NA,1847.254,0.516,448.394,174216.6,1697994.7,5,"ECAR","Jefferson County"
"21046","OH","W H Sammis",2866,"5","",10,1999,"ARP",744,170128,NA,2166.877,0.5282,498.065,190391.8,1855711.4,5,"ECAR","Jefferson County"
"21047","OH","W H Sammis",2866,"5","",11,1999,"ARP",715.75,157376,NA,1641.254,0.5357,450.838,169702,1654052.65,5,"ECAR","Jefferson County"
"21048","OH","W H Sammis",2866,"5","",12,1999,"ARP",596,120027,NA,1038.223,0.4857,303.695,124530.65,1213751.95,5,"ECAR","Jefferson County"
"21049","OH","W H Sammis",2866,"6","MS6A, MS6B",1,1999,"ARP",708,374833,NA,3028.268,0.4415,838.663,372739.425,3632938.9,5,"ECAR","Jefferson County"
"21050","OH","W H Sammis",2866,"6","MS6A, MS6B",2,1999,"ARP",672,348169,NA,2653.763,0.4738,837.545,347026.1,3382320.2,5,"ECAR","Jefferson County"
"21051","OH","W H Sammis",2866,"6","MS6A, MS6B",3,1999,"ARP",744,431455,NA,3159.286,0.5305,1129.356,430226.3,4193211,5,"ECAR","Jefferson County"
"21052","OH","W H Sammis",2866,"6","MS6A, MS6B",4,1999,"ARP",720,415294,NA,3157.105,0.5287,1092.31,414615.3,4041086.3,5,"ECAR","Jefferson County"
"21053","OH","W H Sammis",2866,"6","MS6A, MS6B",5,1999,"ARP",669.5,381141,NA,2580.769,0.5315,1016.714,383319.65,3736066.5,5,"ECAR","Jefferson County"
"21054","OH","W H Sammis",2866,"6","MS6A, MS6B",6,1999,"ARP",718,389239,NA,2972.519,0.5369,1078.145,399229.525,3891123.275,5,"ECAR","Jefferson County"
"21055","OH","W H Sammis",2866,"6","MS6A, MS6B",7,1999,"ARP",744,417663,NA,3116.482,0.5482,1187.757,435439.7,4244052.8,5,"ECAR","Jefferson County"
"21056","OH","W H Sammis",2866,"6","MS6A, MS6B",8,1999,"ARP",744,372724,NA,3049.312,0.4493,926.801,400475.6,3903268.4,5,"ECAR","Jefferson County"
"21057","OH","W H Sammis",2866,"6","MS6A, MS6B",9,1999,"ARP",720,375326,NA,2878.992,0.4228,839.052,394489.2,3844922.5,5,"ECAR","Jefferson County"
"21058","OH","W H Sammis",2866,"6","MS6A, MS6B",10,1999,"ARP",744,375052,NA,4186.736,0.4963,1053.299,420307.1,4096527.3,5,"ECAR","Jefferson County"
"21059","OH","W H Sammis",2866,"6","MS6A, MS6B",11,1999,"ARP",720,377873,NA,3327.808,0.5313,1048.446,396970.2,3869979.9,5,"ECAR","Jefferson County"
"21060","OH","W H Sammis",2866,"6","MS6A, MS6B",12,1999,"ARP",665,313069,NA,2284.251,0.5489,868.051,309111.75,3013460,5,"ECAR","Jefferson County"
"21061","OH","W H Sammis",2866,"7","",1,1999,"ARP",657.25,314447,NA,3490.546,1.1001,1702.488,303750.875,2960537.15,5,"ECAR","Jefferson County"
"21062","OH","W H Sammis",2866,"7","",2,1999,"ARP",670.75,323879,NA,3532.207,1.1148,1776.787,318898.65,3108181.25,5,"ECAR","Jefferson County"
"21063","OH","W H Sammis",2866,"7","",3,1999,"ARP",541.75,271883,NA,3123.215,1.0767,1454.173,265497.125,2587687.775,5,"ECAR","Jefferson County"
"21064","OH","W H Sammis",2866,"7","",4,1999,"ARP",586,302176,NA,3485.752,1.068,1600.707,298970.15,2913945.8,5,"ECAR","Jefferson County"
"21065","OH","W H Sammis",2866,"7","",5,1999,"ARP",681.5,357651,NA,4009.909,1.1174,1988.863,357708.85,3486446.5,5,"ECAR","Jefferson County"
"21066","OH","W H Sammis",2866,"7","",6,1999,"ARP",720,366151,NA,4434.118,1.0524,1962.616,376151.1,3666206.3,5,"ECAR","Jefferson County"
"21067","OH","W H Sammis",2866,"7","",7,1999,"ARP",744,408076,NA,5027.452,1.0569,2190.669,419880.5,4092412.9,5,"ECAR","Jefferson County"
"21068","OH","W H Sammis",2866,"7","",8,1999,"ARP",652.75,327025,NA,3930.535,1.045,1777.238,338683.125,3301005.75,5,"ECAR","Jefferson County"
"21069","OH","W H Sammis",2866,"7","",9,1999,"ARP",720,378976,NA,4476.026,1.117,2118.953,383506.8,3737883.3,5,"ECAR","Jefferson County"
"21070","OH","W H Sammis",2866,"7","",10,1999,"ARP",280,104702,NA,1340.821,0.9712,589.183,113128.175,1102618.025,5,"ECAR","Jefferson County"
"21071","OH","W H Sammis",2866,"7","",11,1999,"ARP",720,372289,NA,3741.677,1.1019,2091.014,385160.8,3753989.1,5,"ECAR","Jefferson County"
"21072","OH","W H Sammis",2866,"7","",12,1999,"ARP",673,304250,NA,3434.86,0.9142,1400.095,309679,3018314.8,5,"ECAR","Jefferson County"
"21073","OH","W H Zimmer Generating Station",6019,"1","",1,1999,"ARP",680.75,873051,NA,2193.113,0.4353,1888.058,885363.9,8629272.325,5,"ECAR","Clermont County"
"21074","OH","W H Zimmer Generating Station",6019,"1","",2,1999,"ARP",586.25,750759,NA,1980.274,0.443,1676.715,771748.7,7521902.125,5,"ECAR","Clermont County"
"21075","OH","W H Zimmer Generating Station",6019,"1","",3,1999,"ARP",121.25,158995,NA,399.569,0.4283,324.96,155229.35,1512955.175,5,"ECAR","Clermont County"
"21076","OH","W H Zimmer Generating Station",6019,"1","",4,1999,"ARP",440.5,524776,NA,1599.841,0.4774,1279.927,535644.2,5220703.5,5,"ECAR","Clermont County"
"21077","OH","W H Zimmer Generating Station",6019,"1","",5,1999,"ARP",739,895692,NA,2579.119,0.4656,2254.496,984621.1,9596692.3,5,"ECAR","Clermont County"
"21078","OH","W H Zimmer Generating Station",6019,"1","",6,1999,"ARP",616.75,729345,NA,2139.432,0.471,1914.322,817598.3,7968790.975,5,"ECAR","Clermont County"
"21079","OH","W H Zimmer Generating Station",6019,"1","",7,1999,"ARP",637.75,827030,NA,2291.714,0.4951,2211.297,907163.925,8841750.025,5,"ECAR","Clermont County"
"21080","OH","W H Zimmer Generating Station",6019,"1","",8,1999,"ARP",684.75,902255,NA,2631.595,0.4905,2450.896,1017976.725,9921797.2,5,"ECAR","Clermont County"
"21081","OH","W H Zimmer Generating Station",6019,"1","",9,1999,"ARP",440,529582,NA,1698.188,0.476,1400.604,591443.525,5764551.625,5,"ECAR","Clermont County"
"21082","OH","W H Zimmer Generating Station",6019,"1","",10,1999,"ARP",743.5,990757,NA,2472.181,0.4793,2479.207,1059990.65,10331299.95,5,"ECAR","Clermont County"
"21083","OH","W H Zimmer Generating Station",6019,"1","",11,1999,"ARP",720,947285,NA,2719.366,0.4752,2383.879,1026673.9,10006568.1,5,"ECAR","Clermont County"
"21084","OH","W H Zimmer Generating Station",6019,"1","",12,1999,"ARP",744,994327,NA,2777.984,0.4817,2527.92,1075200.2,10479540.9,5,"ECAR","Clermont County"
"21085","OH","Walter C Beckjord Generating Station",2830,"1","",1,1999,"ARP",674.5,57253,NA,516.855,0.6015,214.263,71115.375,693128.525,5,"ECAR","Clermont County"
"21086","OH","Walter C Beckjord Generating Station",2830,"1","",2,1999,"ARP",671,62256,NA,596.827,0.6078,225.842,76990.925,750392.15,5,"ECAR","Clermont County"
"21087","OH","Walter C Beckjord Generating Station",2830,"1","",3,1999,"ARP",727.75,65892,NA,593.735,0.6086,244.939,81363.775,793014.475,5,"ECAR","Clermont County"
"21088","OH","Walter C Beckjord Generating Station",2830,"1","",4,1999,"ARP",719.5,69924,NA,616.001,0.5798,238.983,84689.75,825430.9,5,"ECAR","Clermont County"
"21089","OH","Walter C Beckjord Generating Station",2830,"1","",5,1999,"ARP",744,64988,NA,561.606,0.6215,241.253,81319,792590.9,5,"ECAR","Clermont County"
"21090","OH","Walter C Beckjord Generating Station",2830,"1","",6,1999,"ARP",691.5,60503,NA,534.278,0.6017,218.329,74689.95,727978.15,5,"ECAR","Clermont County"
"21091","OH","Walter C Beckjord Generating Station",2830,"1","",7,1999,"ARP",743.75,71437,NA,624.047,0.6054,250.521,85569.65,834017.225,5,"ECAR","Clermont County"
"21092","OH","Walter C Beckjord Generating Station",2830,"1","",8,1999,"ARP",667,55629,NA,507.277,0.6317,208.738,68721.45,669799.9,5,"ECAR","Clermont County"
"21093","OH","Walter C Beckjord Generating Station",2830,"1","",9,1999,"ARP",674.5,56099,NA,513.46,0.6084,204.432,70000.05,682254.125,5,"ECAR","Clermont County"
"21094","OH","Walter C Beckjord Generating Station",2830,"1","",10,1999,"ARP",605.5,53317,NA,443.863,0.5828,180.578,62525.025,609420.2,5,"ECAR","Clermont County"
"21095","OH","Walter C Beckjord Generating Station",2830,"1","",11,1999,"ARP",604.5,48212,NA,375.482,0.6071,156.695,52964.4,516221.2,5,"ECAR","Clermont County"
"21096","OH","Walter C Beckjord Generating Station",2830,"1","",12,1999,"ARP",705.75,54205,NA,400.413,0.7143,200.975,58602.2,571174.9,5,"ECAR","Clermont County"
"21097","OH","Walter C Beckjord Generating Station",2830,"2","",1,1999,"ARP",604.25,51740,NA,385.627,0.6989,199.759,57438.375,559831.075,5,"ECAR","Clermont County"
"21098","OH","Walter C Beckjord Generating Station",2830,"2","",2,1999,"ARP",597.5,53576,NA,463.836,0.6755,208.877,62654.075,610660.15,5,"ECAR","Clermont County"
"21099","OH","Walter C Beckjord Generating Station",2830,"2","",3,1999,"ARP",649.5,59416,NA,481.191,0.7073,239.471,68328.65,665980.85,5,"ECAR","Clermont County"
"21100","OH","Walter C Beckjord Generating Station",2830,"2","",4,1999,"ARP",698.25,60931,NA,500.177,0.6931,246.935,72089.8,702623.9,5,"ECAR","Clermont County"
"21101","OH","Walter C Beckjord Generating Station",2830,"2","",5,1999,"ARP",744,67192,NA,502.432,0.6588,239.464,75992.5,740657.2,5,"ECAR","Clermont County"
"21102","OH","Walter C Beckjord Generating Station",2830,"2","",6,1999,"ARP",719.5,65401,NA,500.402,0.6072,212.858,73171.5,713168.5,5,"ECAR","Clermont County"
"21103","OH","Walter C Beckjord Generating Station",2830,"2","",7,1999,"ARP",684.25,64324,NA,502.284,0.5625,202.692,73086.025,712332.5,5,"ECAR","Clermont County"
"21104","OH","Walter C Beckjord Generating Station",2830,"2","",8,1999,"ARP",742.25,63980,NA,502.978,0.6371,224.407,73195.95,713402.5,5,"ECAR","Clermont County"
"21105","OH","Walter C Beckjord Generating Station",2830,"2","",9,1999,"ARP",720,61639,NA,482.749,0.6463,216.235,69929.1,681560.4,5,"ECAR","Clermont County"
"21106","OH","Walter C Beckjord Generating Station",2830,"2","",10,1999,"ARP",674.25,62183,NA,480.873,0.6255,215.983,70303.8,685220.4,5,"ECAR","Clermont County"
"21107","OH","Walter C Beckjord Generating Station",2830,"2","",11,1999,"ARP",565,47845,NA,366.041,0.6566,167.482,53698.075,523373.125,5,"ECAR","Clermont County"
"21108","OH","Walter C Beckjord Generating Station",2830,"2","",12,1999,"ARP",744,63544,NA,481.815,0.677,231.234,71824.5,700046.4,5,"ECAR","Clermont County"
"21109","OH","Walter C Beckjord Generating Station",2830,"3","",1,1999,"ARP",674.5,70035,NA,553.429,1.0544,416.353,77791.075,758200.35,5,"ECAR","Clermont County"
"21110","OH","Walter C Beckjord Generating Station",2830,"3","",2,1999,"ARP",238.25,22523,NA,191.475,0.9855,132.946,26517.85,258454.55,5,"ECAR","Clermont County"
"21111","OH","Walter C Beckjord Generating Station",2830,"3","",3,1999,"ARP",569.25,66566,NA,498.01,1.14,406.191,70245.15,684645.25,5,"ECAR","Clermont County"
"21112","OH","Walter C Beckjord Generating Station",2830,"3","",4,1999,"ARP",660.5,55889,NA,406.825,1.0415,301.947,58384.55,569051.75,5,"ECAR","Clermont County"
"21113","OH","Walter C Beckjord Generating Station",2830,"3","",5,1999,"ARP",743.5,95043,NA,552.234,0.9699,394.268,83793.95,816698.4,5,"ECAR","Clermont County"
"21114","OH","Walter C Beckjord Generating Station",2830,"3","",6,1999,"ARP",654.75,81361,NA,494.474,1.048,369.765,71325.075,695164.425,5,"ECAR","Clermont County"
"21115","OH","Walter C Beckjord Generating Station",2830,"3","",7,1999,"ARP",744,98271,NA,578.409,1.1199,460.271,84306.2,821692.4,5,"ECAR","Clermont County"
"21116","OH","Walter C Beckjord Generating Station",2830,"3","",8,1999,"ARP",744,90787,NA,561.234,1.0406,403.636,80091.7,780615,5,"ECAR","Clermont County"
"21117","OH","Walter C Beckjord Generating Station",2830,"3","",9,1999,"ARP",720,86339,NA,524.443,1.0312,380.359,76346.8,744124.3,5,"ECAR","Clermont County"
"21118","OH","Walter C Beckjord Generating Station",2830,"3","",10,1999,"ARP",744,97605,NA,680.337,0.9838,450.056,94685.6,922862.1,5,"ECAR","Clermont County"
"21119","OH","Walter C Beckjord Generating Station",2830,"3","",11,1999,"ARP",589.75,69432,NA,582.848,0.981,388.837,78942.95,769420.325,5,"ECAR","Clermont County"
"21120","OH","Walter C Beckjord Generating Station",2830,"3","",12,1999,"ARP",744,92591,NA,771.348,1.058,539.536,104947.9,1022887.8,5,"ECAR","Clermont County"
"21121","OH","Walter C Beckjord Generating Station",2830,"4","",1,1999,"ARP",698.5,105095,NA,786.126,0.5538,300.702,110595.425,1077926.525,5,"ECAR","Clermont County"
"21122","OH","Walter C Beckjord Generating Station",2830,"4","",2,1999,"ARP",660.5,98577,NA,768.869,0.5423,280.445,104222.15,1015806.675,5,"ECAR","Clermont County"
"21123","OH","Walter C Beckjord Generating Station",2830,"4","",3,1999,"ARP",624,98221,NA,754.566,0.4973,254.341,105428.4,1027570.5,5,"ECAR","Clermont County"
"21124","OH","Walter C Beckjord Generating Station",2830,"4","",4,1999,"ARP",703,99141,NA,740.277,0.5026,258.654,104221.45,1015803.85,5,"ECAR","Clermont County"
"21125","OH","Walter C Beckjord Generating Station",2830,"4","",5,1999,"ARP",700,104910,NA,741.397,0.5126,270.896,108476.025,1057266,5,"ECAR","Clermont County"
"21126","OH","Walter C Beckjord Generating Station",2830,"4","",6,1999,"ARP",719.5,110224,NA,825.571,0.4832,264.456,113599.3,1107202.025,5,"ECAR","Clermont County"
"21127","OH","Walter C Beckjord Generating Station",2830,"4","",7,1999,"ARP",744,117162,NA,873.327,0.4689,285.761,125944.6,1227533.7,5,"ECAR","Clermont County"
"21128","OH","Walter C Beckjord Generating Station",2830,"4","",8,1999,"ARP",695.25,103568,NA,792.407,0.5138,276.162,110665.275,1078599.9,5,"ECAR","Clermont County"
"21129","OH","Walter C Beckjord Generating Station",2830,"4","",9,1999,"ARP",720,107648,NA,806.484,0.5578,304.836,114433.9,1115325.9,5,"ECAR","Clermont County"
"21130","OH","Walter C Beckjord Generating Station",2830,"4","",10,1999,"ARP",692.25,104563,NA,763.303,0.5833,314.28,109044.45,1062824.85,5,"ECAR","Clermont County"
"21131","OH","Walter C Beckjord Generating Station",2830,"4","",11,1999,"ARP",664,99935,NA,760.45,0.6078,317.021,105377.55,1027064.275,5,"ECAR","Clermont County"
"21132","OH","Walter C Beckjord Generating Station",2830,"4","",12,1999,"ARP",744,113480,NA,846.156,0.6187,359.133,120245.9,1171989.8,5,"ECAR","Clermont County"
"21133","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",1,1999,"ARP",616.75,114816,NA,1410.24,0.4637,262.106,119813.575,1167764.95,5,"ECAR","Clermont County"
"21134","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",2,1999,"ARP",602.5,126792,NA,1315.639,0.4165,265.362,133325.825,1299462.025,5,"ECAR","Clermont County"
"21135","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",3,1999,"ARP",708.25,143903,NA,1248.355,0.4268,306.76,148814.275,1450436.65,5,"ECAR","Clermont County"
"21136","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",4,1999,"ARP",652.25,119666,NA,1246.797,0.4578,272.591,126698.475,1234863.975,5,"ECAR","Clermont County"
"21137","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",5,1999,"ARP",711.25,118893,NA,1202.653,0.4796,285.589,127427.975,1241968.9,5,"ECAR","Clermont County"
"21138","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",6,1999,"ARP",671.25,127443,NA,1135.892,0.4553,290.328,137669.825,1341797.475,5,"ECAR","Clermont County"
"21139","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",7,1999,"ARP",743.25,161892,NA,1284.368,0.4221,368.748,185689.925,1809845.525,5,"ECAR","Clermont County"
"21140","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",8,1999,"ARP",717,132237,NA,1149.287,0.431,296.98,151367.3,1475320.4,5,"ECAR","Clermont County"
"21141","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",9,1999,"ARP",668,121746,NA,1127.122,0.4974,317.046,137241.625,1337642.95,5,"ECAR","Clermont County"
"21142","OH","Walter C Beckjord Generating Station",2830,"5","MS51, MS52",10,1999,"ARP",701.75,140196,NA,1187.806,0.4817,356.218,155193.45,1512604.4,5,"ECAR","Clermont County"
