"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"20985","TX","Plant X",3485,"113B","",9,1998,"ARP",720,32922,NA,0.093,0.185,31.199,18318.2,308999.4,6,"SPP","Lamb County"
"20986","TX","Plant X",3485,"113B","",10,1998,"ARP",186,5822,NA,0.016,0.1692,4.887,3243.6,54700.6,6,"SPP","Lamb County"
"20987","TX","Plant X",3485,"113B","",11,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"SPP","Lamb County"
"20988","TX","Plant X",3485,"113B","",12,1998,"ARP",713,33403,NA,0.099,0.1974,34.54,19650.7,331487.275,6,"SPP","Lamb County"
"20989","TX","Plant X",3485,"114B","",1,1998,"ARP",230.75,11347,NA,0.034,0.1308,8.578,6645.6,112103.35,6,"SPP","Lamb County"
"20990","TX","Plant X",3485,"114B","",2,1998,"ARP",422,30274,NA,0.09,0.1502,24.954,17735.275,299184.9,6,"SPP","Lamb County"
"20991","TX","Plant X",3485,"114B","",3,1998,"ARP",616.75,57000,NA,0.175,0.1763,53.655,32596.525,549843.575,6,"SPP","Lamb County"
"20992","TX","Plant X",3485,"114B","",4,1998,"ARP",720,73503,NA,0.219,0.2067,83.806,43207.8,728886.4,6,"SPP","Lamb County"
"20993","TX","Plant X",3485,"114B","",5,1998,"ARP",744,60364,NA,0.173,0.2324,72.763,34168.8,576404.6,6,"SPP","Lamb County"
"20994","TX","Plant X",3485,"114B","",6,1998,"ARP",692.75,68321,NA,0.204,0.2512,97.307,40398.175,681494,6,"SPP","Lamb County"
"20995","TX","Plant X",3485,"114B","",7,1998,"ARP",744,94090,NA,0.286,0.233,126.335,56447.1,952218.4,6,"SPP","Lamb County"
"20996","TX","Plant X",3485,"114B","",8,1998,"ARP",744,96209,NA,0.292,0.2156,115.863,57651.6,972513.7,6,"SPP","Lamb County"
"20997","TX","Plant X",3485,"114B","",9,1998,"ARP",698.75,68106,NA,0.209,0.1819,70.167,41236.25,695616.875,6,"SPP","Lamb County"
"20998","TX","Plant X",3485,"114B","",10,1998,"ARP",378.25,30527,NA,0.095,0.1668,27.172,18817.825,317457.825,6,"SPP","Lamb County"
"20999","TX","Plant X",3485,"114B","",11,1998,"ARP",437.25,39437,NA,0.113,0.1826,38.077,22380.95,377546.875,6,"SPP","Lamb County"
"21000","TX","Plant X",3485,"114B","",12,1998,"ARP",572.25,49135,NA,0.156,0.1828,53.157,30763.125,518945.375,6,"SPP","Lamb County"
"21001","TX","Power Lane Steam Plant",4195,"2","",1,1998,"ARP",93.5,0,NA,0,0.159,0.12,92.75,1512.25,6,"","Hunt County"
"21002","TX","Power Lane Steam Plant",4195,"2","",2,1998,"ARP",25,0,NA,0,0.159,0.033,24.85,408.825,6,"","Hunt County"
"21003","TX","Power Lane Steam Plant",4195,"2","",3,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"","Hunt County"
"21004","TX","Power Lane Steam Plant",4195,"2","",4,1998,"ARP",44.5,0,NA,0,0.159,0.06,44.5,750.375,6,"","Hunt County"
"21005","TX","Power Lane Steam Plant",4195,"2","",5,1998,"ARP",72,0,NA,0,0.0442,0.008,6,99.8,6,"","Hunt County"
"21006","TX","Power Lane Steam Plant",4195,"2","",6,1998,"ARP",197.75,2303,NA,0.008,0.2929,5.771,1626.875,27367.6,6,"","Hunt County"
"21007","TX","Power Lane Steam Plant",4195,"2","",7,1998,"ARP",428.5,4798,NA,0.017,0.2682,9.103,3361.575,56547.15,6,"","Hunt County"
"21008","TX","Power Lane Steam Plant",4195,"2","",8,1998,"ARP",605.75,7826,NA,0.027,0.2999,15.156,5388.925,90691.15,6,"","Hunt County"
"21009","TX","Power Lane Steam Plant",4195,"2","",9,1998,"ARP",720,8462,NA,0.029,0.2568,13.954,5787.2,97366.7,6,"","Hunt County"
"21010","TX","Power Lane Steam Plant",4195,"2","",10,1998,"ARP",155.25,1114,NA,0.004,0.211,1.817,830.8,13975.525,6,"","Hunt County"
"21011","TX","Power Lane Steam Plant",4195,"2","",11,1998,"ARP",77,431,NA,0.002,0.2027,0.754,332.275,5577.325,6,"","Hunt County"
"21012","TX","Power Lane Steam Plant",4195,"2","",12,1998,"ARP",148.75,618,NA,0.003,0.1812,0.941,507.5,8505.975,6,"","Hunt County"
"21013","TX","Power Lane Steam Plant",4195,"3","",1,1998,"ARP",95,171,NA,0.001,0.12,0.204,193.725,3226.75,6,"","Hunt County"
"21014","TX","Power Lane Steam Plant",4195,"3","",2,1998,"ARP",127.75,784,NA,0.003,0.1271,0.511,542.35,9098.425,6,"","Hunt County"
"21015","TX","Power Lane Steam Plant",4195,"3","",3,1998,"ARP",132,282,NA,0.001,0.1191,0.302,283.7,4738.15,6,"","Hunt County"
"21016","TX","Power Lane Steam Plant",4195,"3","",4,1998,"ARP",133.25,1315,NA,0.004,0.1194,0.874,831.075,13971.125,6,"","Hunt County"
"21017","TX","Power Lane Steam Plant",4195,"3","",5,1998,"ARP",150.25,1187,NA,0.004,0.1181,0.82,773.6,13008.65,6,"","Hunt County"
"21018","TX","Power Lane Steam Plant",4195,"3","",6,1998,"ARP",347.5,7630,NA,0.022,0.1158,4.325,4394.025,73939,6,"","Hunt County"
"21019","TX","Power Lane Steam Plant",4195,"3","",7,1998,"ARP",505.5,11957,NA,0.034,0.1216,7.065,6711.025,112924.4,6,"","Hunt County"
"21020","TX","Power Lane Steam Plant",4195,"3","",8,1998,"ARP",636.75,16105,NA,0.045,0.1174,8.946,8973.525,151001.975,6,"","Hunt County"
"21021","TX","Power Lane Steam Plant",4195,"3","",9,1998,"ARP",693.25,14258,NA,0.041,0.1028,7.063,8066.425,135746.375,6,"","Hunt County"
"21022","TX","Power Lane Steam Plant",4195,"3","",10,1998,"ARP",718,13842,NA,0.039,0.1081,6.989,7789.225,131040.925,6,"","Hunt County"
"21023","TX","Power Lane Steam Plant",4195,"3","",11,1998,"ARP",472.75,9630,NA,0.027,0.1157,5.254,5387.25,90637.975,6,"","Hunt County"
"21024","TX","Power Lane Steam Plant",4195,"3","",12,1998,"ARP",128,949,NA,0.003,0.1388,0.63,612.375,10292.425,6,"","Hunt County"
"21025","TX","R W Miller",3628,"**4","",1,1998,"ARP",55.25,3248,NA,0.013,0.0596,1.322,2670.375,45042.025,6,"ERCOT","Palo Pinto County"
"21026","TX","R W Miller",3628,"**4","",2,1998,"ARP",6.75,372,NA,0.002,0.0375,0.128,307.525,5188.8,6,"ERCOT","Palo Pinto County"
"21027","TX","R W Miller",3628,"**4","",3,1998,"ARP",72.5,4088,NA,0.015,0.0513,1.895,3054.625,51526.875,6,"ERCOT","Palo Pinto County"
"21028","TX","R W Miller",3628,"**4","",4,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Palo Pinto County"
"21029","TX","R W Miller",3628,"**4","",5,1998,"ARP",133.25,10135,NA,0.039,0.068,4.56,7770,131077,6,"ERCOT","Palo Pinto County"
"21030","TX","R W Miller",3628,"**4","",6,1998,"ARP",356.25,29693,NA,0.114,0.0714,13.336,22493.375,379446.575,6,"ERCOT","Palo Pinto County"
"21031","TX","R W Miller",3628,"**4","",7,1998,"ARP",485.5,40588,NA,0.156,0.0755,19.1,30932.425,521797,6,"ERCOT","Palo Pinto County"
"21032","TX","R W Miller",3628,"**4","",8,1998,"ARP",350.5,27818,NA,0.108,0.0693,12.653,21378.425,360641.275,6,"ERCOT","Palo Pinto County"
"21033","TX","R W Miller",3628,"**4","",9,1998,"ARP",233.25,18996,NA,0.073,0.0674,8.314,14501.975,244627.05,6,"ERCOT","Palo Pinto County"
"21034","TX","R W Miller",3628,"**4","",10,1998,"ARP",80.75,6132,NA,0.025,0.0554,2.369,4758.625,80252.825,6,"ERCOT","Palo Pinto County"
"21035","TX","R W Miller",3628,"**4","",11,1998,"ARP",5.5,149,NA,0.001,0.0253,0.034,164.85,2783.575,6,"ERCOT","Palo Pinto County"
"21036","TX","R W Miller",3628,"**4","",12,1998,"ARP",171.5,13029,NA,0.054,0.0599,5.264,9948,167751.225,6,"ERCOT","Palo Pinto County"
"21037","TX","R W Miller",3628,"**5","",1,1998,"ARP",68.75,3629,NA,0.016,0.0515,1.234,3112.6,52501.6,6,"ERCOT","Palo Pinto County"
"21038","TX","R W Miller",3628,"**5","",2,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Palo Pinto County"
"21039","TX","R W Miller",3628,"**5","",3,1998,"ARP",18,0,NA,NA,0,NA,0,0,6,"ERCOT","Palo Pinto County"
"21040","TX","R W Miller",3628,"**5","",4,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Palo Pinto County"
"21041","TX","R W Miller",3628,"**5","",5,1998,"ARP",79.75,5527,NA,0.022,0.0657,2.034,4299.95,72536.625,6,"ERCOT","Palo Pinto County"
"21042","TX","R W Miller",3628,"**5","",6,1998,"ARP",339,28439,NA,0.107,0.0631,10.689,21306.05,359413.5,6,"ERCOT","Palo Pinto County"
"21043","TX","R W Miller",3628,"**5","",7,1998,"ARP",430,34999,NA,0.134,0.0693,14.819,26530.2,447539.525,6,"ERCOT","Palo Pinto County"
"21044","TX","R W Miller",3628,"**5","",8,1998,"ARP",359,27855,NA,0.107,0.0614,10.547,21335.075,359901.025,6,"ERCOT","Palo Pinto County"
"21045","TX","R W Miller",3628,"**5","",9,1998,"ARP",287,22830,NA,0.087,0.0815,11.414,17347.175,292636.55,6,"ERCOT","Palo Pinto County"
"21046","TX","R W Miller",3628,"**5","",10,1998,"ARP",129.25,9974,NA,0.044,0.0767,5.137,7649.6,128970.5,6,"ERCOT","Palo Pinto County"
"21047","TX","R W Miller",3628,"**5","",11,1998,"ARP",96,4524,NA,0.02,0.0553,2.019,4007.95,67600.8,6,"ERCOT","Palo Pinto County"
"21048","TX","R W Miller",3628,"**5","",12,1998,"ARP",172,12993,NA,0.049,0.0606,5.319,9784.525,165061.85,6,"ERCOT","Palo Pinto County"
"21049","TX","R W Miller",3628,"1","",1,1998,"ARP",1.5,0,NA,0,0.0117,0,2.725,45.525,6,"ERCOT","Palo Pinto County"
"21050","TX","R W Miller",3628,"1","",2,1998,"ARP",185.75,4756,NA,0.017,0.1404,4.206,3332.275,56209.025,6,"ERCOT","Palo Pinto County"
"21051","TX","R W Miller",3628,"1","",3,1998,"ARP",128.75,5258,NA,0.017,0.2106,6.907,3377.85,56987.7,6,"ERCOT","Palo Pinto County"
"21052","TX","R W Miller",3628,"1","",4,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Palo Pinto County"
"21053","TX","R W Miller",3628,"1","",5,1998,"ARP",348,10773,NA,0.039,0.1489,10.709,7622.425,128575.45,6,"ERCOT","Palo Pinto County"
"21054","TX","R W Miller",3628,"1","",6,1998,"ARP",683,27348,NA,0.096,0.1673,29.54,18942.375,319534.05,6,"ERCOT","Palo Pinto County"
"21055","TX","R W Miller",3628,"1","",7,1998,"ARP",744,31231,NA,0.111,0.1711,34.681,21829.3,368247.5,6,"ERCOT","Palo Pinto County"
"21056","TX","R W Miller",3628,"1","",8,1998,"ARP",743.75,27362,NA,0.099,0.1547,27.761,19356.825,326520.075,6,"ERCOT","Palo Pinto County"
"21057","TX","R W Miller",3628,"1","",9,1998,"ARP",607.5,21019,NA,0.075,0.1517,21.458,14809.3,249818.2,6,"ERCOT","Palo Pinto County"
"21058","TX","R W Miller",3628,"1","",10,1998,"ARP",638.25,22157,NA,0.077,0.1516,21.455,15224.95,256836.3,6,"ERCOT","Palo Pinto County"
"21059","TX","R W Miller",3628,"1","",11,1998,"ARP",572.25,15855,NA,0.056,0.1381,13.702,11004.825,185639.275,6,"ERCOT","Palo Pinto County"
"21060","TX","R W Miller",3628,"1","",12,1998,"ARP",400,13714,NA,0.046,0.1572,13.232,9078.525,153127.225,6,"ERCOT","Palo Pinto County"
"21061","TX","R W Miller",3628,"2","",1,1998,"ARP",719.5,46424,NA,0.142,0.2508,68.569,28001.875,472378.725,6,"ERCOT","Palo Pinto County"
"21062","TX","R W Miller",3628,"2","",2,1998,"ARP",672,41674,NA,0.128,0.2385,60.9,25361.2,427827.2,6,"ERCOT","Palo Pinto County"
"21063","TX","R W Miller",3628,"2","",3,1998,"ARP",744,61284,NA,0.184,0.3616,124.261,36320.7,612691.7,6,"ERCOT","Palo Pinto County"
"21064","TX","R W Miller",3628,"2","",4,1998,"ARP",561,39284,NA,0.119,0.313,68.603,23455,395671.2,6,"ERCOT","Palo Pinto County"
"21065","TX","R W Miller",3628,"2","",5,1998,"ARP",744,62597,NA,0.189,0.3728,134.303,37439,631580.6,6,"ERCOT","Palo Pinto County"
"21066","TX","R W Miller",3628,"2","",6,1998,"ARP",659.75,66882,NA,0.203,0.4521,161.853,40028.625,675250.1,6,"ERCOT","Palo Pinto County"
"21067","TX","R W Miller",3628,"2","",7,1998,"ARP",744,73005,NA,0.225,0.4598,181.221,44419.4,749331.6,6,"ERCOT","Palo Pinto County"
"21068","TX","R W Miller",3628,"2","",8,1998,"ARP",743.75,68040,NA,0.21,0.4009,149.799,41273.65,696233.675,6,"ERCOT","Palo Pinto County"
"21069","TX","R W Miller",3628,"2","",9,1998,"ARP",703,58037,NA,0.179,0.3583,120.812,35312.3,595676.3,6,"ERCOT","Palo Pinto County"
"21070","TX","R W Miller",3628,"2","",10,1998,"ARP",732.75,63361,NA,0.191,0.3785,132.711,37767.3,637086.55,6,"ERCOT","Palo Pinto County"
"21071","TX","R W Miller",3628,"2","",11,1998,"ARP",502,29706,NA,0.092,0.2394,44.433,18073.525,304905.175,6,"ERCOT","Palo Pinto County"
"21072","TX","R W Miller",3628,"2","",12,1998,"ARP",595,48605,NA,0.145,0.3753,102.888,28529.025,481262.175,6,"ERCOT","Palo Pinto County"
"21073","TX","R W Miller",3628,"3","",1,1998,"ARP",737.75,58332,NA,0.18,0.1141,35.468,35664.4,601628.675,6,"ERCOT","Palo Pinto County"
"21074","TX","R W Miller",3628,"3","",2,1998,"ARP",523.25,34791,NA,0.109,0.1196,21.379,21482.675,362378.825,6,"ERCOT","Palo Pinto County"
"21075","TX","R W Miller",3628,"3","",3,1998,"ARP",743,77493,NA,0.233,0.1262,52.78,46108.1,777816.75,6,"ERCOT","Palo Pinto County"
"21076","TX","R W Miller",3628,"3","",4,1998,"ARP",397.75,33919,NA,0.108,0.1229,21.376,21195.3,357529.9,6,"ERCOT","Palo Pinto County"
"21077","TX","R W Miller",3628,"3","",5,1998,"ARP",744,75208,NA,0.255,0.1272,50.635,46387.7,782372.7,6,"ERCOT","Palo Pinto County"
"21078","TX","R W Miller",3628,"3","",6,1998,"ARP",720,91604,NA,0.293,0.1223,59.975,55364.2,933873.5,6,"ERCOT","Palo Pinto County"
"21079","TX","R W Miller",3628,"3","",7,1998,"ARP",744,101320,NA,0.32,0.1296,71.389,61181.6,1032010.8,6,"ERCOT","Palo Pinto County"
"21080","TX","R W Miller",3628,"3","",8,1998,"ARP",743.75,88546,NA,0.291,0.117,56.818,54222.325,914599.6,6,"ERCOT","Palo Pinto County"
"21081","TX","R W Miller",3628,"3","",9,1998,"ARP",659.75,68820,NA,0.233,0.1171,44.554,42932.075,724140.825,6,"ERCOT","Palo Pinto County"
"21082","TX","R W Miller",3628,"3","",10,1998,"ARP",700.5,75430,NA,0.251,0.1143,47.124,46353.325,781826.2,6,"ERCOT","Palo Pinto County"
"21083","TX","R W Miller",3628,"3","",11,1998,"ARP",444.5,23068,NA,0.095,0.1158,14.642,15016.7,253219.75,6,"ERCOT","Palo Pinto County"
"21084","TX","R W Miller",3628,"3","",12,1998,"ARP",733.5,74836,NA,0.337,0.1035,41.698,44524.775,750422.35,6,"ERCOT","Palo Pinto County"
"21085","TX","Ray Olinger",3576,"BW2","",1,1998,"ARP",744,33477,NA,0.108,0.2312,42.724,21308.1,358512.6,6,"ERCOT","Collin County"
"21086","TX","Ray Olinger",3576,"BW2","",2,1998,"ARP",520.5,13255,NA,0.048,0.1881,17.169,9503.35,159923.05,6,"ERCOT","Collin County"
"21087","TX","Ray Olinger",3576,"BW2","",3,1998,"ARP",743.75,11734,NA,0.048,0.1809,15.838,9551.575,160717.125,6,"ERCOT","Collin County"
"21088","TX","Ray Olinger",3576,"BW2","",4,1998,"ARP",661,17251,NA,0.06,0.1643,19.478,11816.075,198846.15,6,"ERCOT","Collin County"
"21089","TX","Ray Olinger",3576,"BW2","",5,1998,"ARP",626.5,34343,NA,0.104,0.191,34.596,20652.85,347542,6,"ERCOT","Collin County"
"21090","TX","Ray Olinger",3576,"BW2","",6,1998,"ARP",720,48675,NA,0.153,0.1941,51.013,30275,509455.3,6,"ERCOT","Collin County"
"21091","TX","Ray Olinger",3576,"BW2","",7,1998,"ARP",744,52657,NA,0.175,0.2126,63.684,34616.3,582500.6,6,"ERCOT","Collin County"
"21092","TX","Ray Olinger",3576,"BW2","",8,1998,"ARP",650.75,46931,NA,0.156,0.2082,57.454,30871.9,519463.5,6,"ERCOT","Collin County"
"21093","TX","Ray Olinger",3576,"BW2","",9,1998,"ARP",720,72213,NA,0.239,0.2278,91.18,47390.2,797443.9,6,"ERCOT","Collin County"
"21094","TX","Ray Olinger",3576,"BW2","",10,1998,"ARP",744,65752,NA,0.19,0.2293,73.788,37707,634496.1,6,"ERCOT","Collin County"
"21095","TX","Ray Olinger",3576,"BW2","",11,1998,"ARP",136.25,5603,NA,0.018,0.164,4.953,3579.3,60236.025,6,"ERCOT","Collin County"
"21096","TX","Ray Olinger",3576,"BW2","",12,1998,"ARP",346.5,10326,NA,0.032,0.2002,11.863,6500.225,109369.25,6,"ERCOT","Collin County"
"21097","TX","Ray Olinger",3576,"BW3","",1,1998,"ARP",744,0,NA,0.002,0.1242,0.407,396.2,6672.5,6,"ERCOT","Collin County"
"21098","TX","Ray Olinger",3576,"BW3","",2,1998,"ARP",671.5,14323,NA,0.05,0.1528,15.651,9836.8,165513.05,6,"ERCOT","Collin County"
"21099","TX","Ray Olinger",3576,"BW3","",3,1998,"ARP",640.75,29961,NA,0.097,0.1695,27.495,19169.25,322556.4,6,"ERCOT","Collin County"
"21100","TX","Ray Olinger",3576,"BW3","",4,1998,"ARP",179.75,65,NA,0,0.1505,0.318,236.4,3933.325,6,"ERCOT","Collin County"
"21101","TX","Ray Olinger",3576,"BW3","",5,1998,"ARP",744,48655,NA,0.147,0.1556,39.548,29328.3,493461.6,6,"ERCOT","Collin County"
"21102","TX","Ray Olinger",3576,"BW3","",6,1998,"ARP",720,73266,NA,0.231,0.1506,57.766,45729.2,769489.2,6,"ERCOT","Collin County"
"21103","TX","Ray Olinger",3576,"BW3","",7,1998,"ARP",744,84389,NA,0.277,0.1455,66.198,54919.5,924144.2,6,"ERCOT","Collin County"
"21104","TX","Ray Olinger",3576,"BW3","",8,1998,"ARP",682,82558,NA,0.274,0.1734,82.728,54204.525,912105.925,6,"ERCOT","Collin County"
"21105","TX","Ray Olinger",3576,"BW3","",9,1998,"ARP",720,93300,NA,0.31,0.1563,80.721,61403.5,1033227.6,6,"ERCOT","Collin County"
"21106","TX","Ray Olinger",3576,"BW3","",10,1998,"ARP",727.5,81137,NA,0.237,0.1622,63.551,46907.55,789294.7,6,"ERCOT","Collin County"
"21107","TX","Ray Olinger",3576,"BW3","",11,1998,"ARP",704.5,75463,NA,0.236,0.1553,60.784,46816.35,787773.325,6,"ERCOT","Collin County"
"21108","TX","Ray Olinger",3576,"BW3","",12,1998,"ARP",743.25,48096,NA,0.149,0.1811,43.097,29620.2,498391.475,6,"ERCOT","Collin County"
"21109","TX","Ray Olinger",3576,"CE1","",1,1998,"ARP",742.25,1609,NA,0.007,0.122,1.221,1283.3,21605.45,6,"ERCOT","Collin County"
"21110","TX","Ray Olinger",3576,"CE1","",2,1998,"ARP",672,5707,NA,0.021,0.1177,3.535,4129.2,69484.5,6,"ERCOT","Collin County"
"21111","TX","Ray Olinger",3576,"CE1","",3,1998,"ARP",573.25,1291,NA,0.005,0.1178,1.491,1168.15,19647.1,6,"ERCOT","Collin County"
"21112","TX","Ray Olinger",3576,"CE1","",4,1998,"ARP",702.5,1536,NA,0.012,0.1277,2.168,2332.9,39259.675,6,"ERCOT","Collin County"
"21113","TX","Ray Olinger",3576,"CE1","",5,1998,"ARP",656,13013,NA,0.047,0.1001,8.696,9254.925,155717.65,6,"ERCOT","Collin County"
"21114","TX","Ray Olinger",3576,"CE1","",6,1998,"ARP",688.25,29074,NA,0.104,0.1216,24.844,20526.85,345386.625,6,"ERCOT","Collin County"
"21115","TX","Ray Olinger",3576,"CE1","",7,1998,"ARP",734.75,39471,NA,0.145,0.1651,43.277,28679.25,482573.675,6,"ERCOT","Collin County"
"21116","TX","Ray Olinger",3576,"CE1","",8,1998,"ARP",702.5,43608,NA,0.159,0.1937,54.531,31557.225,531050.25,6,"ERCOT","Collin County"
"21117","TX","Ray Olinger",3576,"CE1","",9,1998,"ARP",715,42361,NA,0.157,0.1856,50.008,30990.65,521460.175,6,"ERCOT","Collin County"
"21118","TX","Ray Olinger",3576,"CE1","",10,1998,"ARP",744,36675,NA,0.118,0.1761,35.219,23318,392404.7,6,"ERCOT","Collin County"
"21119","TX","Ray Olinger",3576,"CE1","",11,1998,"ARP",680,33854,NA,0.116,0.1878,39.639,22991.9,386864.9,6,"ERCOT","Collin County"
"21120","TX","Ray Olinger",3576,"CE1","",12,1998,"ARP",535.75,17680,NA,0.064,0.169,19.334,12388.575,208453.425,6,"ERCOT","Collin County"
"21121","TX","Rio Pecos Power Station",3526,"5","CS045",1,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21122","TX","Rio Pecos Power Station",3526,"5","CS045",2,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21123","TX","Rio Pecos Power Station",3526,"5","CS045",3,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21124","TX","Rio Pecos Power Station",3526,"5","CS045",4,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21125","TX","Rio Pecos Power Station",3526,"5","CS045",5,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21126","TX","Rio Pecos Power Station",3526,"5","CS045",6,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21127","TX","Rio Pecos Power Station",3526,"5","CS045",7,1998,"ARP",657.25,15500,NA,0.061,0.1315,13.596,11998.9,201982.425,6,"ERCOT","Crockett County"
"21128","TX","Rio Pecos Power Station",3526,"5","CS045",8,1998,"ARP",714,17260,NA,0.068,0.1069,12.382,13494.3,227068.725,6,"ERCOT","Crockett County"
"21129","TX","Rio Pecos Power Station",3526,"5","CS045",9,1998,"ARP",321.75,6864,NA,0.027,0.1161,5.279,5442.775,91599.2,6,"ERCOT","Crockett County"
"21130","TX","Rio Pecos Power Station",3526,"5","CS045",10,1998,"ARP",463.25,8263,NA,0.031,0.148,7.642,6191.375,104190,6,"ERCOT","Crockett County"
"21131","TX","Rio Pecos Power Station",3526,"5","CS045",11,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Crockett County"
"21132","TX","Rio Pecos Power Station",3526,"5","CS045",12,1998,"ARP",276.5,4655,NA,0.019,0.12,3.673,3713.15,62470.225,6,"ERCOT","Crockett County"
"21133","TX","Rio Pecos Power Station",3526,"6","",1,1998,"ARP",731.25,33677,NA,0.099,0.3689,69.161,19604,329875.9,6,"ERCOT","Crockett County"
"21134","TX","Rio Pecos Power Station",3526,"6","",2,1998,"ARP",672,32594,NA,0.098,0.4241,77.706,19317.2,325057,6,"ERCOT","Crockett County"
"21135","TX","Rio Pecos Power Station",3526,"6","",3,1998,"ARP",744,44451,NA,0.132,0.5051,118.651,26174.4,440413.6,6,"ERCOT","Crockett County"
"21136","TX","Rio Pecos Power Station",3526,"6","",4,1998,"ARP",720,49363,NA,0.152,0.5628,154.459,30050,505627,6,"ERCOT","Crockett County"
"21137","TX","Rio Pecos Power Station",3526,"6","",5,1998,"ARP",744,49850,NA,0.151,0.5202,145,29998.1,504743.2,6,"ERCOT","Crockett County"
"21138","TX","Rio Pecos Power Station",3526,"6","",6,1998,"ARP",720,51349,NA,0.152,0.5174,140.602,30051.3,505649.6,6,"ERCOT","Crockett County"
"21139","TX","Rio Pecos Power Station",3526,"6","",7,1998,"ARP",744,55154,NA,0.209,0.6442,186.991,32628.3,548804.4,6,"ERCOT","Crockett County"
"21140","TX","Rio Pecos Power Station",3526,"6","",8,1998,"ARP",694.5,48177,NA,0.147,0.653,167.481,29025.85,488400.6,6,"ERCOT","Crockett County"
"21141","TX","Rio Pecos Power Station",3526,"6","",9,1998,"ARP",720,48180,NA,0.149,0.6368,167.492,29356.7,493936.5,6,"ERCOT","Crockett County"
"21142","TX","Rio Pecos Power Station",3526,"6","",10,1998,"ARP",744,43354,NA,0.188,0.5257,132.346,27012.3,454241.4,6,"ERCOT","Crockett County"
"21143","TX","Rio Pecos Power Station",3526,"6","",11,1998,"ARP",720,32459,NA,0.108,0.3264,60.466,20096.5,338134.7,6,"ERCOT","Crockett County"
"21144","TX","Rio Pecos Power Station",3526,"6","",12,1998,"ARP",736.75,39533,NA,0.121,0.3963,89.626,23832.8,400984.45,6,"ERCOT","Crockett County"
"21145","TX","River Crest",3503,"1","",1,1998,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21146","TX","River Crest",3503,"1","",2,1998,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21147","TX","River Crest",3503,"1","",3,1998,"ARP",NA,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21148","TX","River Crest",3503,"1","",4,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21149","TX","River Crest",3503,"1","",5,1998,"ARP",151.25,3826,NA,0.074,0.492,60.935,14716.625,247702.125,6,"ERCOT","Red River County"
"21150","TX","River Crest",3503,"1","",6,1998,"ARP",628.25,43614,NA,0.249,0.4398,192.233,49348.975,830563.65,6,"ERCOT","Red River County"
"21151","TX","River Crest",3503,"1","",7,1998,"ARP",586.25,41299,NA,0.142,0.3545,89.166,28092.875,472708.7,6,"ERCOT","Red River County"
"21152","TX","River Crest",3503,"1","",8,1998,"ARP",558.75,39760,NA,0.137,0.3519,86.413,27208.675,457828.625,6,"ERCOT","Red River County"
"21153","TX","River Crest",3503,"1","",9,1998,"ARP",230.5,11611,NA,0.043,0.3203,24.589,8609.75,144881.525,6,"ERCOT","Red River County"
"21154","TX","River Crest",3503,"1","",10,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21155","TX","River Crest",3503,"1","",11,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21156","TX","River Crest",3503,"1","",12,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,6,"ERCOT","Red River County"
"21157","TX","Roland C. Dansby Power Plant",6243,"1","",1,1998,"ARP",744,22986,NA,0.073,0.1601,19.054,14407,242414.5,6,"ERCOT","Brazos County"
"21158","TX","Roland C. Dansby Power Plant",6243,"1","",2,1998,"ARP",672,26004,NA,0.081,0.1455,19.746,16104.5,270971.1,6,"ERCOT","Brazos County"
